0,10235,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,5.0,4.0,1.0,3,2,3,0,2,1,1,1,1,1,2.0,0.0,10,11
0,20214,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,4.0,1.0,1,0,3,0,1,0,0,1,6,1,1.0,2.0,10,11
0,12562,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,2,0,3,0,2,1,1,1,4,2,1.0,0.0,10,11
0,8100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1,4,0,0,3,2,2,3,3,0,1.0,0.0,10,11
1,21297,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,3.0,1.0,4,1,3,1,3,0,1,1,8,0,1.0,0.0,10,11
1,474,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8,4.0,4.0,2.0,4.0,4.0,2.0,3,0,3,1,0,0,0,0,0,0,1.0,0.0,0,4
1,8703,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,2.0,2.0,4,2,3,1,3,0,0,1,7,0,1.0,0.0,10,11
0,16248,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.8,4.0,4.0,2.0,4.0,4.0,2.0,1,2,3,1,1,0,0,0,8,2,1.0,3.0,21,22
0,8829,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1,3,3,1,1,0,0,0,9,0,1.0,1.0,1,15
1,8617,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.8,3.0,2.0,2.0,5.0,2.0,1.0,4,3,3,0,0,0,0,1,9,0,1.0,0.0,10,11
1,8735,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,3,2,3,0,1,0,0,0,6,0,1.0,0.0,0,9
0,2129,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,0,2,3,1,0,1,0,1,6,1,2.0,0.0,10,11
1,2171,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,5.0,1.0,3,0,3,0,2,1,0,0,8,1,0.0,0.0,6,22
0,7918,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,0,0,3,0,2,1,0,0,1,0,3.0,0.0,2,10
1,16736,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,4.0,2.0,1.0,4,2,3,0,0,0,0,1,1,0,1.0,0.0,10,11
0,21613,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,2,2,3,0,0,1,0,2,5,2,0.0,1.0,10,11
0,22571,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,3.0,1.0,1.0,3.0,1.0,1.0,0,0,1,0,3,1,1,1,1,2,1.0,3.0,10,11
1,13153,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0,4.0,4.0,1.0,2,2,3,0,0,1,1,0,1,1,2.0,0.0,0,0
1,4322,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,0,3,3,1,2,1,1,0,2,1,1.0,0.0,8,7
1,12094,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,0,2,2,1,1,0,0,0,9,1,1.0,1.0,6,1
0,25560,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,2.0,2.0,2.0,2.0,2.0,1.0,3,2,3,0,3,0,0,1,5,0,1.0,0.0,10,11
0,24016,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,4.0,2.0,1.0,4.0,2.0,2.0,4,2,3,0,0,1,0,0,5,1,0.0,0.0,17,12
0,19748,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8,1.0,1.0,1.0,2.0,1.0,1.0,3,3,3,0,3,1,0,1,4,0,0.0,0.0,10,11
1,13202,1.0,1.2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6,0.0,0.0,1.0,3.0,3.0,2.6,4.6,3.4,2.0,4,4,3,1,3,2,2,3,0,0,1.0,0.0,10,11
0,5019,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,1.0,1.0,1.0,1,0,0,0,2,0,1,0,6,1,1.0,0.0,4,10
1,2119,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,4.0,2.0,2,3,3,0,0,0,0,0,8,2,2.0,0.0,19,9
0,26236,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,4,1,0,0,2,0,1,1,6,2,1.0,0.0,10,11
0,6388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,4.0,4.0,0,3,3,1,1,1,0,2,2,0,2.0,0.0,10,11
1,15902,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,4,2,3,1,0,1,0,0,8,1,0.0,0.0,13,20
0,18750,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.8,5.0,5.0,5.0,5.0,5.0,5.0,3,1,1,0,2,0,0,0,5,2,0.0,0.0,13,20
1,23791,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,4.0,4.0,1.0,2,3,3,0,0,0,0,0,8,2,1.0,0.0,4,2
1,24163,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,0,2,3,0,0,0,0,0,4,2,1.0,0.0,4,22
0,1668,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,2,2,3,1,0,0,0,2,5,0,1.0,0.0,10,11
0,10581,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,2.0,2.0,2,3,3,1,1,1,0,0,1,1,2.0,0.0,7,17
1,250,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8,5.0,4.0,5.0,5.0,4.0,2.0,3,2,3,0,1,0,0,1,0,0,1.0,0.0,10,11
0,8647,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.0,2.0,1.0,1.0,1.0,1.0,2,4,3,0,3,2,2,3,9,0,2.0,0.0,10,11
0,26408,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,3,0,3,1,0,0,0,1,3,0,1.0,0.0,10,11
0,17507,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,4,0,3,1,3,1,1,1,9,0,0.0,0.0,10,11
0,14649,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,4.0,4.0,4.0,4.0,2.0,2.0,0,3,3,0,2,1,0,0,9,0,1.0,2.0,4,2
0,26388,2.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1.0,4.0,2.0,2.0,2.0,2.0,2.0,3,2,0,0,0,0,0,0,6,2,1.0,0.0,4,2
1,26088,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,5.0,2.0,1.0,4,2,3,1,0,1,0,1,9,1,0.0,0.0,10,11
0,20698,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2,2,3,1,0,1,0,0,1,0,1.0,0.0,20,20
0,25832,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,4,3,3,0,2,1,0,1,5,2,0.0,0.0,10,11
0,11506,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1,1,0,0,0,0,1,5,1,2.0,2.0,10,11
0,3492,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,1.0,1.0,4.0,1.0,1.0,0,1,3,1,0,1,1,0,8,0,2.0,0.0,15,16
1,5727,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,4,3,3,0,2,1,0,0,1,2,1.0,0.0,19,5
0,20956,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,5.0,2.0,1.0,5.0,2,3,3,0,0,0,0,1,3,2,2.0,0.0,10,11
0,9384,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,4.0,0,0,3,0,2,1,1,1,1,2,0.0,3.0,10,11
0,19082,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,1.0,2.0,3.0,1.0,2.0,4,0,3,0,2,0,0,1,6,2,1.0,0.0,10,11
0,22883,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,3,1,3,0,1,0,0,0,7,1,1.0,0.0,1,10
0,22784,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,4.0,4.0,1.0,0,3,0,1,0,1,0,0,6,0,3.0,1.0,6,9
1,6921,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,5.0,5.0,4.0,2.0,4,2,2,0,1,0,0,0,7,1,1.0,0.0,19,22
1,24930,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0,1.0,2,2,3,0,1,0,0,0,2,0,2.0,1.0,4,22
0,1837,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,1,2,3,1,1,0,0,0,0,1,1.0,2.0,3,20
0,10324,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1,3,3,0,1,0,0,0,8,2,2.0,1.0,3,18
