63.0,28.0,2003.0,1.0,268.0,21.0,1.44,55.59543946,89.0,653.0,13.1,26.0,69.0,6.74,69.0,1.9,362.4213785,12853124.0,11.6,11.7,0.445,9.3
76.7,102.0,2010.0,1.0,73.0,0.0,1.83,91.13971812,97.0,0.0,22.1,0.0,97.0,7.93,96.0,0.1,633.79498,367.0,14.0,14.1,0.653,11.6
73.5,176.0,2008.0,1.0,121.0,25.0,1.39,22.67271848,92.0,0.0,6.2,29.0,96.0,6.7,96.0,0.1,185.68975,74432.0,5.0,4.8,0.705,12.5
72.3,113.0,2009.0,1.0,116.0,20.0,0.62,188.2902861,98.0,834.0,52.7,23.0,99.0,5.67,99.0,0.1,2861.5545,31989897.0,6.4,6.2,0.596,10.5
74.3,101.0,2011.0,1.0,13.0,3.0,0.51,9.23002632,96.0,1569.0,36.3,4.0,96.0,3.89,96.0,0.1,145.1262,28635128.0,8.0,7.8,0.774,13.0
51.3,179.0,2004.0,1.0,485.0,104.0,9.89,36.60609252,62.0,141.0,14.2,164.0,58.0,8.9,62.0,8.9,288.236949,27568436.0,6.6,6.6,0.427,11.6
65.4,190.0,2014.0,1.0,228.0,37.0,0.01,0.0,73.0,815.0,4.4,47.0,67.0,5.64,73.0,0.1,2104.5820764199993,4214163.2,13.7,13.5,0.5,9.0
71.8,151.0,2000.0,1.0,188.0,0.0,8.24,601.7608115,98.0,0.0,27.1,0.0,98.0,4.62,98.0,0.1,7578.85153,81131.0,6.3,6.7,0.0,12.3
50.0,164.0,2007.0,1.0,51.0,3.0,5.55,43.3664999,92.0,0.0,28.5,4.0,88.0,7.5,87.0,40.7,347.48798,1138434.0,6.5,6.7,0.508,10.5
78.9,15.0,2005.0,0.0,89.0,0.0,12.27,5068.214488,77.0,26.0,6.2,1.0,97.0,9.24,97.0,0.1,36967.28292,1478617.0,0.8,0.8,0.861,15.7
51.0,25.0,2002.0,1.0,338.0,49.0,4.53,3.195566831,41.8,1744.0,12.9,93.0,69.0,5.26,69.0,3.2,26.7635413,122931.0,11.0,1.6,0.0,3.6
83.0,33.0,2014.0,1.0,83.0,2.0,7.16,2352.999591,95.0,0.0,63.1,2.0,95.0,7.79,95.0,0.1,14817.37778,17613798.0,0.8,0.8,0.841,16.2
65.5,76.0,2008.0,1.0,23.0,1300.0,1.93,43.03043312,29.0,44258.0,14.9,1800.0,69.0,4.34,7.0,0.3,991.484634,119714696.0,27.0,27.9,0.556,10.2
84.0,47.0,2014.0,0.0,73.0,0.0,9.64,10468.76292,96.8,27.0,58.4,0.0,94.0,1.8,94.0,0.1,62425.5392,5643475.0,1.1,0.9,0.926,19.2
68.0,19.0,2009.0,1.0,27.0,10.0,3.87,0.0,93.0,0.0,48.6,12.0,92.0,5.76,93.0,0.2,3015.3533312000004,491002.6,1.2,1.1,0.636,13.8
72.4,101.0,2000.0,1.0,149.0,4.0,0.54,23.37167228,97.0,6187.0,26.0,5.0,98.0,3.4,98.0,0.1,445.17471,2318568.0,9.8,9.6,0.715,11.6
55.0,57.0,2004.0,1.0,354.0,217.0,0.86,1.506962482,50.8,73.0,13.5,342.0,54.0,4.23,4.0,4.1,135.7623858,7462445.0,11.5,11.3,0.31,5.4
61.1,72.0,2006.0,1.0,28.0,17.0,6.18,6.995556386,65.0,0.0,39.6,23.0,61.0,5.7,6.0,3.3,55.47626,949457.0,4.3,4.3,0.455,8.3
71.9,92.0,2008.0,0.0,199.0,0.0,11.84,253.4022338,93.0,3.0,58.1,0.0,94.0,6.63,94.0,0.1,16348.53121,2177322.0,2.3,2.4,0.819,16.3
71.4,187.0,2012.0,1.0,138.0,0.0,0.01,427.9885222,64.0,0.0,5.8,0.0,65.0,3.7,64.0,0.1,3158.58688,247485.0,1.5,1.4,0.592,10.8
54.8,0.0,2000.0,1.0,321.0,88.0,0.01,10.42496,62.0,6532.0,12.2,122.0,24.0,8.2,24.0,0.1,114.56,293756.0,2.3,2.5,0.338,5.5
89.0,120.0,2010.0,0.0,71.0,0.0,9.62,6664.148708,9.0,43.0,64.8,0.0,93.0,11.2,93.0,0.1,33691.34837,30805907.8,0.3,0.3,0.899,20.3
59.8,46.0,2015.0,1.0,258.0,236.0,1.052,0.0,81.0,5020.0,21.6,308.0,78.0,3.6839999999999997,81.0,1.1,208.36418133999996,46170683.6,9.5,9.3,0.4542,7.4799999999999995
66.9,90.0,2005.0,1.0,224.0,4.0,2.81,0.0,97.0,53.0,38.0,4.0,98.0,5.82,98.0,0.1,477.62415899999996,3915651.6,3.4,3.4,0.612,12.4
73.5,169.0,2008.0,1.0,162.0,11.0,5.92,609.9511632,98.0,7790.0,25.7,13.0,99.0,3.92,99.0,0.3,4378.68746,6654576.0,8.5,8.6,0.7,12.9
74.2,63.0,2012.0,1.0,13.0,1.0,7.71,158.2576025,92.0,31.0,53.6,1.0,93.0,8.57,92.0,0.1,4142.869175,3825.0,2.6,2.8,0.749,13.4
49.8,114.0,2002.0,1.0,416.0,87.0,2.16,40.82597077,76.0,7155.0,17.3,127.0,76.0,6.45,76.0,14.5,262.884551,19139658.0,4.0,4.0,0.311,6.2
71.2,163.0,2013.0,1.0,179.0,0.0,6.02,1122.972967,86.0,0.0,57.0,0.0,86.0,5.96,86.0,0.4,9484.56898,54254.0,3.5,3.5,0.719,12.7
74.9,169.0,2015.0,1.0,148.0,8.0,7.1,0.0,99.0,154.0,33.6,9.0,99.0,9.652000000000001,99.0,0.1,5814.863134,686576.0,7.7,7.7,0.738,13.6
72.0,22.0,2004.0,1.0,17.0,81.0,6.85,186.6090485,96.0,0.0,46.9,93.0,99.0,7.7,99.0,0.1,3623.47667,184738458.0,3.2,3.2,0.695,14.0
73.0,150.0,2005.0,1.0,135.0,1.0,9.6,503.1115947,65.0,2.0,53.9,1.0,98.0,8.7,98.0,0.1,3528.1318,744769.0,2.5,2.6,0.73,13.2
76.0,11.0,2009.0,1.0,74.0,0.0,1.95,332.9347646,98.0,3.0,59.3,0.0,97.0,3.79,98.0,0.1,19356.67236,11148306.4,6.0,5.9,0.814,14.4
73.9,63.0,2008.0,1.0,128.0,1.0,7.17,151.762567,89.0,56.0,5.5,1.0,9.0,8.99,92.0,0.1,3174.9491,43.0,2.6,2.8,0.735,13.1
73.2,145.0,2012.0,1.0,136.0,0.0,0.01,492.0552263,64.0,1.0,73.4,0.0,62.0,5.2,64.0,0.1,4234.554443,189194.0,0.2,0.1,0.698,12.9
65.2,76.0,2007.0,1.0,26.0,1400.0,1.59,5.234770324,6.0,41144.0,14.4,1900.0,67.0,4.23,64.0,0.3,118.166373,1179681239.0,27.1,28.0,0.546,9.9
51.5,183.0,2004.0,1.0,454.0,100.0,3.81,0.0,95.0,1419.0,17.7,154.0,95.0,4.1,95.0,10.8,667.09604884,30224179.8,7.8,7.8,0.5144,11.04
69.8,180.0,2010.0,1.0,212.0,5.0,8.39,375.6835376,48.0,39.0,58.5,6.0,57.0,7.81,52.0,0.2,2965.142365,45877.0,2.4,2.5,0.728,14.9
65.4,71.0,2000.0,1.0,246.0,1.0,6.63,16.75480888,68.8,0.0,35.7,1.0,79.0,5.85,88.0,1.1,946.599372,75331.0,5.9,5.8,0.602,10.9
75.2,11.0,2004.0,1.0,83.0,0.0,2.16,1380.228095,98.0,11.0,55.6,0.0,98.0,3.37,98.0,0.1,15846.47641,1369542.6,6.1,5.9,0.803,13.9
54.1,37.0,2004.0,1.0,48.0,9.0,2.58,0.0,69.6,3524.0,21.2,13.0,67.0,2.56,67.0,6.3,856.76189404,8589945.8,9.0,8.6,0.497,9.2
61.0,141.0,2009.0,1.0,288.0,17.0,7.11,9.165614959,97.0,5.0,17.7,25.0,93.0,7.2,97.0,2.8,539.1538211,9977446.0,6.6,6.4,0.447,10.2
81.8,75.0,2010.0,0.0,53.0,0.0,8.25,6005.575763,94.8,0.0,58.9,0.0,96.0,8.86,96.0,0.1,41676.44527,31841.0,0.9,0.9,0.894,18.4
62.4,130.0,2013.0,1.0,281.0,10.0,0.01,25.70881695,73.0,12.0,47.2,13.0,8.0,4.78,79.0,0.8,229.95364,7592865.0,1.3,1.3,0.506,10.0
64.8,140.0,2002.0,1.0,313.0,20.0,10.87,266.5416917,81.0,580.0,54.5,24.0,97.0,5.99,97.0,0.3,2375.5944,1453646.0,2.7,2.9,0.727,12.8
68.0,37.0,2009.0,1.0,314.0,7.0,3.47,0.0,75.0,1.0,23.9,11.0,76.0,2.27,78.0,4.0,256.57952637999995,1643454.2,8.3,7.9,0.545,10.3
72.6,96.0,2008.0,1.0,132.0,2.0,0.01,532.6700005,98.0,8.0,58.2,2.0,98.0,2.4,98.0,0.1,14396.4865,4066511.2,5.5,5.4,0.757,14.8
74.4,93.0,2007.0,1.0,98.0,1.0,1.72,8.906931168,8.0,373.0,61.9,1.0,75.0,8.9,8.0,0.1,614.271115,486466.0,4.7,4.6,0.731,12.9
76.7,134.0,2011.0,0.0,128.0,2.0,10.93,250.0773782,98.0,0.0,59.1,2.0,96.0,6.7,99.0,0.1,13893.18768,3863255.0,2.0,2.2,0.829,15.4
81.0,64.0,2015.0,0.0,68.0,2.0,1.8799999999999997,0.0,88.0,2464.0,62.3,3.0,94.0,5.294,95.0,0.1,41176.88158,81686611.0,1.1,1.1,0.924,17.1
81.7,60.0,2011.0,1.0,83.0,3.0,11.8,683.9190568,74.0,14949.0,6.6,3.0,99.0,11.33,99.0,0.1,4381.288,65342776.0,0.6,0.6,0.882,16.1
78.3,23.0,2012.0,1.0,79.0,0.0,0.01,3192.634413,99.0,1.0,38.2,0.0,99.0,2.3,99.0,0.1,47651.2599,5095880.6,5.8,5.3,0.852,14.4
59.0,149.0,2003.0,1.0,251.0,25.0,0.33,62.21977893,48.4,1519.0,18.7,44.0,73.0,5.4,73.0,0.7,642.7663113,16799.0,11.8,11.7,0.401,5.9
67.5,138.0,2002.0,1.0,225.0,1.0,6.71,0.0,99.0,4929.0,47.2,1.0,98.0,8.31,97.0,0.1,672.72026888,31209221.4,3.4,3.6,0.6056,10.940000000000001
63.2,36.0,2014.0,1.0,23.0,1.0,0.01,73.86584922,88.0,0.0,23.7,2.0,87.0,6.75,87.0,0.8,852.954379,759385.0,6.8,6.6,0.497,11.1
68.84,117.0,2013.0,1.0,169.6,0.0,0.01,15.60659587,87.0,0.0,87.3,0.0,87.0,4.65,87.0,0.1,136.18321,7843697.0,0.1,0.1,0.636,9.6
57.4,46.0,2010.0,1.0,283.0,239.0,1.81,0.0,6.0,5407.0,19.1,321.0,76.0,4.4,6.0,1.6,1424.35181934,88931922.8,1.4,1.2,0.5514,9.7
71.2,53.0,2007.0,1.0,23.0,2.0,2.83,52.30172215,99.0,0.0,5.8,3.0,99.0,6.32,99.0,0.3,334.83817,683475.0,1.8,1.7,0.657,12.9
74.6,101.0,2013.0,1.0,128.0,3.0,0.53,110.6779711,96.0,195.0,38.5,4.0,97.0,4.2,97.0,0.1,1882.27842,2976724.0,7.8,7.6,0.779,12.9
78.2,42.0,2001.0,0.0,69.0,0.0,10.16,100.8086193,89.0,0.0,53.3,0.0,97.0,5.78,97.0,0.1,1562.92433,96282.0,0.9,1.0,0.8,12.4
52.0,141.0,2003.0,1.0,48.0,29.0,6.66,33.30286123,96.0,1064.0,14.5,46.0,96.0,6.34,96.0,8.1,212.6619491,868346.0,7.0,7.3,0.359,7.6
81.0,8.0,2007.0,0.0,8.0,0.0,12.5,7453.8644,85.0,20.0,53.7,0.0,85.0,1.4,85.0,0.1,46586.6525,8295487.0,1.7,1.9,0.86,15.2
59.2,158.0,2012.0,1.0,48.0,43.0,7.38,1089.954838,68.0,32.0,48.7,56.0,65.0,8.79,65.0,7.6,7548.163698,5256515.8,6.0,7.3,0.644,12.8
79.2,39.0,2012.0,1.0,97.0,1.0,3.34,2568.237059,91.0,0.0,57.5,1.0,9.0,9.56,91.0,0.1,9985.36959,4654122.0,1.8,1.7,0.758,13.6
74.9,20.0,2001.0,1.0,113.0,0.0,3.85,143.2947487,96.2,0.0,48.2,0.0,92.0,7.16,91.0,0.1,1524.41222,3771284.0,3.2,3.2,0.0,11.6
73.7,132.0,2010.0,1.0,14.0,10.0,4.72,69.43934508,93.0,0.0,52.2,12.0,92.0,5.3,93.0,0.2,522.493191,29373646.0,1.1,1.1,0.708,13.3
62.8,149.0,2008.0,1.0,225.0,22.0,0.28,1.08833088,88.0,6.0,2.8,34.0,87.0,4.94,88.0,0.6,11.33678,1223957.0,1.8,1.7,0.435,7.1
65.8,71.0,2012.0,1.0,22.0,0.0,7.57,497.4719464,97.0,0.0,44.1,1.0,97.0,6.57,97.0,0.3,3785.935665,75391.0,5.6,5.3,0.63,10.6
75.3,175.0,2015.0,1.0,1.0,3.0,3.332,0.0,98.0,16.0,61.2,3.0,98.0,7.351999999999999,98.0,0.1,3828.91589,11273661.0,6.5,6.4,0.723,14.6
67.9,186.0,2008.0,1.0,184.0,22.0,2.36,13.89021225,91.0,2.0,39.3,25.0,98.0,5.92,98.0,0.3,182.28625,27328.0,3.1,3.1,0.644,11.9
69.0,45.0,2010.0,1.0,157.0,8.0,3.12,0.0,93.0,0.0,3.3,10.0,99.0,5.954,93.0,0.1,1311.0506219999997,6256227.0,5.2,5.2,0.638,11.68
79.0,66.0,2002.0,1.0,81.0,1.0,8.09,160.8897265,91.0,5.0,58.6,1.0,92.0,8.72,92.0,0.1,1411.31339,19222.0,0.8,0.8,0.811,14.6
65.2,115.0,2009.0,1.0,211.0,52.0,0.28,11.05247903,91.0,329.0,19.1,69.0,9.0,2.5,9.0,0.6,741.777116,49869.0,13.1,13.4,0.504,8.5
71.4,113.0,2007.0,1.0,128.0,21.0,0.56,157.6431445,95.0,2248.0,5.8,25.0,95.0,5.48,95.0,0.1,2494.353552,31225881.0,6.4,6.3,0.581,10.0
76.8,129.0,2009.0,1.0,127.0,1.0,6.87,1092.155356,85.0,0.0,53.4,2.0,85.0,7.56,85.0,0.1,7429.628274,3579385.0,2.0,1.9,0.755,12.8
65.4,177.0,2013.0,1.0,228.0,7.0,2.93,63.7481117,98.0,0.0,46.7,8.0,98.0,2.12,98.0,0.1,734.42525,5366277.0,3.2,3.3,0.678,10.7
61.4,162.0,2007.0,1.0,254.0,65.0,2.01,86.13166944,78.0,327.0,16.520000000000003,97.0,84.0,4.72,84.0,0.3,1115.6952,32282526.0,7.959999999999999,8.16,0.44,6.4
66.1,71.0,2009.0,1.0,218.0,0.0,7.49,466.6693698,98.0,0.0,41.6,1.0,97.0,7.32,98.0,0.3,2716.35256,745693.0,5.6,5.4,0.618,10.5
68.3,28.0,2014.0,1.0,179.0,11.0,0.01,12.17952064,88.0,0.0,18.9,12.0,87.0,5.68,88.0,0.2,198.687123,152779.0,1.9,11.0,0.553,10.9
62.8,99.0,2009.0,1.0,254.0,33.0,0.91,71.16601203,77.0,0.0,17.6,47.0,76.0,4.7,77.0,0.5,415.6893226,2569121.0,7.7,7.6,0.5,9.7
74.1,78.0,2010.0,1.0,16.0,22.0,0.03,0.0,99.0,538.0,53.6,26.0,99.0,8.2,99.0,0.1,981.5600473600001,1621991.2,7.8,8.0,0.735,12.9
69.3,187.0,2002.0,1.0,176.0,0.0,1.24,171.1373611,66.0,101.0,42.6,0.0,67.0,3.52,7.0,0.1,1353.934819,193956.0,1.7,1.6,0.0,10.2
58.2,191.0,2011.0,1.0,366.0,29.0,2.57,183.0461695,81.0,13234.0,21.2,44.0,83.0,4.26,81.0,6.3,1644.619672,14264756.0,6.6,6.4,0.543,12.0
72.0,151.0,2001.0,1.0,187.0,0.0,6.72,643.7035752,96.0,0.0,27.6,0.0,96.0,4.45,96.0,0.1,7663.1378,8122.0,6.2,6.6,0.714,12.2
72.9,96.0,2013.0,1.0,134.0,2.0,0.01,0.0,96.0,0.0,62.8,2.0,96.0,4.33,96.0,0.1,6310.2674438,1406981.6,5.7,5.5,0.735,13.4
52.5,70.0,2001.0,1.0,32.0,5.0,2.55,0.868708478,82.6,126.0,17.9,9.0,56.0,5.4,53.0,3.6,39.486749,1267512.0,1.0,1.0,0.0,6.7
54.5,122.0,2006.0,1.0,277.0,54.0,0.11,43.42193066,66.6,59.0,15.7,110.0,52.0,7.39,51.0,1.5,258.463873,1413264.0,11.6,11.5,0.286,3.7
64.2,21.0,2013.0,1.0,286.0,2.0,0.01,1.117811275,95.0,1.0,36.8,2.0,96.0,5.84,95.0,2.8,77.625783,212857.0,7.0,6.7,0.693,12.6
75.5,129.0,2001.0,1.0,124.0,2.0,5.43,7.320514461,98.0,0.0,46.9,2.0,95.0,7.72,99.0,0.1,446.372833,389684.0,2.3,2.3,0.721,12.4
68.0,118.0,2010.0,1.0,178.0,23.0,0.24,84.62302524,82.0,190.0,16.4,30.0,83.0,6.43,82.0,0.2,592.1835216,2723137.0,16.7,17.2,0.515,11.1
63.5,162.0,2013.0,1.0,232.0,60.0,0.01,227.8353208,93.0,2813.0,22.919999999999998,88.0,93.0,8.42,93.0,0.3,1955.66799,36849918.0,8.56,8.620000000000001,0.478,7.0
67.5,180.0,2000.0,1.0,257.0,6.0,4.49,7.883791474,4.0,817.0,54.8,8.0,99.0,5.59,99.0,0.7,635.789635,49175848.0,3.0,3.1,0.669,13.3
73.6,112.0,2005.0,1.0,133.0,0.0,1.584,527.3076721,77.8,0.0,55.7,0.0,93.0,8.46,90.8,0.1,3674.617924,614261.0,2.3,2.3,0.746,12.8
73.4,101.0,2005.0,1.0,135.0,3.0,0.46,297.5913833,96.0,1407.0,3.7,4.0,96.0,3.29,96.0,0.1,5593.822995,25659393.0,9.0,8.8,0.734,12.9
67.0,162.0,2005.0,1.0,261.0,66.0,1.55,37.59039592,22.0,1374.0,13.580000000000002,101.0,78.0,3.18,78.0,0.2,679.7539949,3911914.0,5.279999999999999,5.22,0.423,6.1
68.6,52.0,2001.0,1.0,177.0,63.0,0.14,0.0,99.0,2150.0,51.2,78.0,99.0,5.75,99.0,0.1,794.2240565999999,9637351.0,3.5,3.4,0.612,11.1
69.7,68.0,2006.0,1.0,24.0,14.0,2.38,352.0244894,89.0,0.0,44.5,17.0,9.0,7.7,89.0,0.4,2256.56724,133978.0,1.4,1.4,0.57,9.8
59.5,17.0,2013.0,1.0,251.0,25.0,0.01,87.4080423,77.0,637.0,24.6,39.0,73.0,4.59,77.0,1.2,915.2674586,14451.0,7.2,7.1,0.466,10.3
71.9,144.0,2007.0,1.0,17.0,0.0,5.89,0.0,99.0,0.0,46.6,0.0,99.0,3.92,99.0,0.3,161.982236,7659909.0,3.6,3.6,0.702,13.3
45.3,55.0,2000.0,1.0,593.0,7.0,0.83,0.735940361,81.8,789.0,12.6,10.0,82.0,4.43,81.0,1.9,28.1969487,339281.0,1.2,1.1,0.0,3.9
73.5,6.0,2010.0,1.0,132.0,1.0,4.23,224.3212014,94.0,2.0,51.2,1.0,96.0,4.56,94.0,0.1,3218.381655,2877311.0,2.0,2.1,0.72,12.3
54.0,95.0,2004.0,1.0,329.0,12.0,4.24,17.85870796,77.2,4.0,21.5,17.0,47.0,8.77,31.0,3.2,149.4452549,3176414.0,8.5,8.5,0.335,10.2
67.3,147.0,2014.0,1.0,191.0,0.0,0.01,225.7307751,95.0,0.0,3.1,0.0,95.0,8.35,95.0,0.2,1821.878734,191266.0,5.6,5.4,0.562,11.1
73.8,10.0,2004.0,1.0,174.0,0.0,10.1,0.0,93.0,0.0,57.4,0.0,92.0,6.2,93.0,0.1,2718.95267394,6462376.2,2.6,2.5,0.784,12.3
73.0,6.0,2004.0,1.0,132.0,1.0,3.81,97.74087744,91.0,1783.0,48.4,1.0,93.0,5.5,91.0,0.1,1191.96192,3612.0,2.0,2.1,0.668,10.9
54.8,114.0,2012.0,1.0,48.0,64.0,1.19,49.90987221,76.0,145.0,21.3,90.0,73.0,5.58,76.0,6.9,566.513873,2567666.0,3.6,3.5,0.4,9.2
78.0,96.0,2000.0,1.0,148.0,3.0,0.01,457.3202236,92.0,0.0,52.8,3.0,94.0,3.41,94.0,0.1,7145.628494,4836813.8,5.7,5.5,0.727,15.5
56.6,192.0,2012.0,1.0,429.0,26.0,6.09,92.60233636,97.0,0.0,3.3,39.0,95.0,6.69,95.0,8.8,955.648466,1471826.0,6.5,6.4,0.464,9.8
74.5,148.0,2015.0,1.0,88.0,7.0,5.994000000000001,0.0,98.0,219.0,68.2,8.0,97.0,8.802000000000001,98.0,0.1,2732.86172,2203204.6,7.8,7.6,0.845,16.1
73.5,143.0,2006.0,1.0,155.0,0.0,13.45,0.0,85.0,0.0,4.4,0.0,85.0,6.37,85.0,0.1,914.14836646,3408495.2,4.3,4.4,0.694,12.4
73.5,167.0,2005.0,1.0,127.0,9.0,0.92,116.2585943,83.0,375.0,47.6,10.0,83.0,4.11,8.0,0.1,1577.457182,18294611.0,6.5,6.3,0.624,11.0
74.8,121.0,2015.0,1.0,145.0,2.0,8.026,0.0,98.0,0.0,54.0,2.0,99.0,6.959999999999999,98.0,0.1,295.966488,68235.0,1.8,1.7,0.642,11.7
76.9,184.0,2001.0,0.0,115.0,28.0,8.25,0.0,89.0,116.0,6.9,33.0,89.0,13.73,94.0,0.1,1373.3181316,8281163.6,0.8,0.6,0.7346,13.26
72.3,151.0,2009.0,1.0,182.0,0.0,4.94,75.2256582,99.0,0.0,32.4,0.0,99.0,2.64,99.0,0.1,976.9566,87298.0,5.8,6.2,0.739,13.2
77.6,137.0,2003.0,1.0,95.0,3.0,9.66,0.0,91.0,33.0,26.2,3.0,94.0,4.93,97.0,0.1,667.5143037999999,280097.4,1.6,1.0,0.7508,13.820000000000002
76.8,134.0,2012.0,0.0,125.0,2.0,10.81,230.040097,97.0,71.0,59.7,2.0,95.0,6.62,99.0,0.1,13145.1484,3863164.0,2.0,2.1,0.834,15.3
68.6,45.0,2008.0,1.0,164.0,9.0,3.16,0.0,92.0,8.0,29.2,12.0,98.0,6.15,92.0,0.1,452.81499220000006,6426271.2,5.4,5.4,0.6342000000000001,12.0
75.0,4.0,2007.0,1.0,144.0,0.0,8.64,257.9665308,97.0,0.0,42.6,0.0,98.0,4.27,99.0,0.1,14252.29452,8544188.8,3.4,3.3,0.781,14.5
74.5,134.0,2002.0,0.0,145.0,3.0,8.02,516.0554391,98.0,34.0,54.0,3.0,98.0,6.32,99.0,0.1,5196.932921,3823364.0,2.5,2.6,0.79,15.0
55.0,157.0,2000.0,1.0,355.0,45.0,0.01,0.0,75.6,3965.0,17.8,74.0,37.0,5.258,33.0,0.8,353.25444718,5052151.4,8.0,7.9,0.4462,8.8
48.4,164.0,2000.0,1.0,536.0,3.0,7.19,25.21683318,83.0,10.0,25.9,4.0,87.0,5.26,84.0,46.4,1637.4567,161468.0,9.4,9.6,0.516,9.4
75.4,185.0,2002.0,1.0,124.0,1.0,5.86,27.46880965,95.0,0.0,56.3,1.0,93.0,7.18,95.0,0.1,488.768855,3327773.0,1.7,1.7,0.746,14.7
56.7,29.0,2014.0,1.0,366.0,47.0,0.01,61.39263642,87.0,831.0,28.4,71.0,86.0,4.1,87.0,3.7,1441.1417,2223994.0,5.7,5.7,0.507,10.4
48.3,141.0,2000.0,1.0,426.0,34.0,7.13,18.41791804,54.6,2095.0,13.2,57.0,9.0,4.22,9.0,8.5,216.172747,82573.0,7.6,7.7,0.318,6.6
72.0,97.0,2007.0,0.0,24.0,0.0,13.4,1581.511914,96.0,0.0,59.0,0.0,95.0,6.22,95.0,0.1,12297.91535,3231294.0,2.9,3.0,0.812,16.4
75.2,126.0,2008.0,1.0,19.0,1.0,0.57,123.0966298,99.0,18.0,51.1,1.0,97.0,2.1,99.0,0.1,2275.3536,5995919.8,6.9,6.8,0.765,11.9
72.5,96.0,2007.0,1.0,132.0,2.0,0.01,54.8789106,98.0,59.0,57.4,3.0,98.0,2.63,98.0,0.1,1138.56661,874911.0,5.5,5.4,0.756,15.1
63.4,190.0,2007.0,1.0,24.0,38.0,0.05,0.0,79.0,13.0,35.1,49.0,79.0,4.92,79.0,0.1,90.2881404,2804079.2,13.8,13.8,0.477,8.6
61.4,95.0,2015.0,1.0,259.0,8.0,2.976,0.0,52.0,1060.0,27.3,11.0,52.0,7.44,52.0,0.9,452.38717,4499621.0,6.5,6.4,0.427,9.9
82.5,75.0,2014.0,0.0,49.0,0.0,7.45,8254.020763,97.4,0.0,6.6,0.0,9.0,8.86,9.0,0.1,52473.11356,327386.0,1.0,0.9,0.915,19.0
58.0,158.0,2010.0,1.0,428.0,43.0,7.28,1038.885632,71.0,12499.0,47.2,62.0,72.0,8.5,72.0,11.0,7362.76139,5979432.36,7.3,8.9,0.63,12.8
73.1,139.0,2008.0,0.0,159.0,2.0,11.9,128.0805702,97.0,12.0,55.6,3.0,95.0,5.33,96.0,0.1,1136.47356,2537875.0,3.1,3.5,0.78,14.7
71.7,131.0,2003.0,1.0,166.0,4.0,6.64,155.4233076,86.0,0.0,41.3,4.0,86.0,5.99,86.0,0.1,1174.779347,56795.0,2.4,2.3,0.642,12.7
57.0,141.0,2002.0,1.0,415.0,31.0,7.82,1.9659778,88.0,2738.0,14.1,50.0,85.0,4.18,88.0,8.0,196.59778,853625.0,7.2,7.4,0.343,7.2
