12.65,0.71,710.5,269.5,220.5,3.5,3,0.25,1
11.98,0.74,686.0,245.0,220.5,3.5,4,0.25,3
29.52,0.82,612.5,318.5,147.0,7.0,5,0.4,4
36.86,0.76,661.5,416.5,122.5,7.0,4,0.25,2
36.77,0.79,637.0,343.0,147.0,7.0,4,0.1,5
15.12,0.64,784.0,343.0,220.5,3.5,4,0.1,5
17.14,0.64,784.0,343.0,220.5,3.5,2,0.25,2
28.67,0.98,514.5,294.0,110.25,7.0,2,0.25,3
11.18,0.69,735.0,294.0,220.5,3.5,2,0.1,4
32.31,0.86,588.0,294.0,147.0,7.0,2,0.4,5
34.95,0.9,563.5,318.5,122.5,7.0,3,0.4,3
16.99,0.64,784.0,343.0,220.5,3.5,2,0.25,4
28.4,0.86,588.0,294.0,147.0,7.0,5,0.25,2
11.67,0.74,686.0,245.0,220.5,3.5,3,0.25,5
14.21,0.69,735.0,294.0,220.5,3.5,5,0.4,5
15.29,0.66,759.5,318.5,220.5,3.5,3,0.4,4
40.68,0.76,661.5,416.5,122.5,7.0,2,0.4,4
14.56,0.69,735.0,294.0,220.5,3.5,3,0.4,3
14.1,0.74,686.0,245.0,220.5,3.5,4,0.4,3
14.51,0.71,710.5,269.5,220.5,3.5,2,0.4,1
32.71,0.98,514.5,294.0,110.25,7.0,3,0.4,2
11.69,0.66,759.5,318.5,220.5,3.5,3,0.1,1
24.03,0.98,514.5,294.0,110.25,7.0,4,0.1,5
23.87,0.82,612.5,318.5,147.0,7.0,5,0.1,3
13.68,0.62,808.5,367.5,220.5,3.5,2,0.25,5
6.81,0.69,735.0,294.0,220.5,3.5,5,0.0,0
29.22,0.82,612.5,318.5,147.0,7.0,2,0.4,1
10.35,0.74,686.0,245.0,220.5,3.5,4,0.1,3
14.08,0.69,735.0,294.0,220.5,3.5,5,0.4,3
13.78,0.74,686.0,245.0,220.5,3.5,5,0.4,3
32.72,0.98,514.5,294.0,110.25,7.0,3,0.4,5
13.02,0.62,808.5,367.5,220.5,3.5,5,0.1,1
14.42,0.69,735.0,294.0,220.5,3.5,5,0.4,1
24.35,0.98,514.5,294.0,110.25,7.0,2,0.1,5
17.14,0.62,808.5,367.5,220.5,3.5,4,0.4,1
12.36,0.71,710.5,269.5,220.5,3.5,2,0.25,4
14.61,0.74,686.0,245.0,220.5,3.5,3,0.4,1
32.74,0.98,514.5,294.0,110.25,7.0,5,0.4,4
23.59,0.82,612.5,318.5,147.0,7.0,4,0.1,4
28.4,0.86,588.0,294.0,147.0,7.0,2,0.25,3
25.48,0.82,612.5,318.5,147.0,7.0,3,0.25,3
14.07,0.71,710.5,269.5,220.5,3.5,2,0.4,3
10.15,0.74,686.0,245.0,220.5,3.5,3,0.1,4
20.84,0.9,563.5,318.5,122.5,7.0,2,0.0,0
42.49,0.79,637.0,343.0,147.0,7.0,4,0.4,3
35.24,0.9,563.5,318.5,122.5,7.0,5,0.4,5
15.34,0.66,759.5,318.5,220.5,3.5,2,0.4,2
42.5,0.79,637.0,343.0,147.0,7.0,4,0.4,1
24.13,0.98,514.5,294.0,110.25,7.0,4,0.1,2
17.17,0.62,808.5,367.5,220.5,3.5,3,0.4,1
35.64,0.76,661.5,416.5,122.5,7.0,4,0.25,3
36.06,0.76,661.5,416.5,122.5,7.0,4,0.25,5
8.5,0.62,808.5,367.5,220.5,3.5,5,0.0,0
6.85,0.69,735.0,294.0,220.5,3.5,2,0.0,0
26.44,0.86,588.0,294.0,147.0,7.0,2,0.1,4
11.33,0.66,759.5,318.5,220.5,3.5,4,0.1,2
6.04,0.74,686.0,245.0,220.5,3.5,5,0.0,0
35.73,0.9,563.5,318.5,122.5,7.0,3,0.4,4
11.33,0.66,759.5,318.5,220.5,3.5,4,0.1,4
29.09,0.86,588.0,294.0,147.0,7.0,3,0.25,5
17.02,0.64,784.0,343.0,220.5,3.5,4,0.25,2
28.15,0.98,514.5,294.0,110.25,7.0,2,0.25,1
12.31,0.69,735.0,294.0,220.5,3.5,4,0.25,3
32.29,0.9,563.5,318.5,122.5,7.0,5,0.25,3
41.64,0.79,637.0,343.0,147.0,7.0,2,0.4,2
39.01,0.79,637.0,343.0,147.0,7.0,4,0.25,5
15.34,0.64,784.0,343.0,220.5,3.5,4,0.1,2
23.54,0.82,612.5,318.5,147.0,7.0,4,0.1,1
12.92,0.66,759.5,318.5,220.5,3.5,5,0.25,4
39.68,0.76,661.5,416.5,122.5,7.0,5,0.4,3
11.45,0.69,735.0,294.0,220.5,3.5,2,0.1,2
14.17,0.74,686.0,245.0,220.5,3.5,4,0.4,5
16.73,0.64,784.0,343.0,220.5,3.5,2,0.25,5
35.56,0.79,637.0,343.0,147.0,7.0,2,0.1,1
16.95,0.82,612.5,318.5,147.0,7.0,4,0.0,0
22.93,0.82,612.5,318.5,147.0,7.0,2,0.1,3
10.85,0.64,784.0,343.0,220.5,3.5,2,0.0,0
25.7,0.82,612.5,318.5,147.0,7.0,2,0.25,5
17.11,0.64,784.0,343.0,220.5,3.5,5,0.25,2
15.36,0.64,784.0,343.0,220.5,3.5,5,0.1,3
10.08,0.74,686.0,245.0,220.5,3.5,2,0.1,4
29.03,0.9,563.5,318.5,122.5,7.0,2,0.1,1
28.57,0.98,514.5,294.0,110.25,7.0,3,0.25,2
32.0,0.9,563.5,318.5,122.5,7.0,5,0.25,1
26.45,0.86,588.0,294.0,147.0,7.0,5,0.1,5
12.49,0.71,710.5,269.5,220.5,3.5,3,0.25,4
36.26,0.76,661.5,416.5,122.5,7.0,5,0.25,4
16.54,0.62,808.5,367.5,220.5,3.5,2,0.4,5
10.7,0.71,710.5,269.5,220.5,3.5,3,0.1,5
25.37,0.86,588.0,294.0,147.0,7.0,3,0.1,4
35.48,0.79,637.0,343.0,147.0,7.0,3,0.1,3
14.55,0.74,686.0,245.0,220.5,3.5,5,0.4,1
38.35,0.79,637.0,343.0,147.0,7.0,3,0.25,3
14.33,0.62,808.5,367.5,220.5,3.5,2,0.25,4
27.02,0.86,588.0,294.0,147.0,7.0,3,0.1,2
15.23,0.66,759.5,318.5,220.5,3.5,3,0.4,1
32.4,0.9,563.5,318.5,122.5,7.0,3,0.25,3
15.55,0.98,514.5,294.0,110.25,7.0,3,0.0,0
16.44,0.62,808.5,367.5,220.5,3.5,2,0.4,4
14.7,0.69,735.0,294.0,220.5,3.5,3,0.4,1
11.11,0.69,735.0,294.0,220.5,3.5,2,0.1,1
22.8,0.82,612.5,318.5,147.0,7.0,3,0.1,4
6.77,0.69,735.0,294.0,220.5,3.5,4,0.0,0
12.27,0.71,710.5,269.5,220.5,3.5,2,0.25,5
16.86,0.64,784.0,343.0,220.5,3.5,5,0.25,3
36.81,0.76,661.5,416.5,122.5,7.0,4,0.25,4
12.2,0.71,710.5,269.5,220.5,3.5,4,0.25,2
15.21,0.64,784.0,343.0,220.5,3.5,5,0.1,1
28.6,0.98,514.5,294.0,110.25,7.0,5,0.25,2
15.23,0.66,759.5,318.5,220.5,3.5,2,0.4,1
29.87,0.86,588.0,294.0,147.0,7.0,3,0.25,2
24.33,0.98,514.5,294.0,110.25,7.0,3,0.1,5
17.41,0.82,612.5,318.5,147.0,7.0,3,0.0,0
12.45,0.74,686.0,245.0,220.5,3.5,5,0.25,1
14.54,0.74,686.0,245.0,220.5,3.5,2,0.4,2
28.63,0.98,514.5,294.0,110.25,7.0,5,0.25,3
11.14,0.69,735.0,294.0,220.5,3.5,3,0.1,5
32.33,0.76,661.5,416.5,122.5,7.0,4,0.1,3
17.69,0.64,784.0,343.0,220.5,3.5,2,0.4,5
38.89,0.76,661.5,416.5,122.5,7.0,4,0.4,3
33.13,0.9,563.5,318.5,122.5,7.0,2,0.25,5
12.63,0.71,710.5,269.5,220.5,3.5,3,0.4,5
12.12,0.74,686.0,245.0,220.5,3.5,2,0.25,5
24.26,0.98,514.5,294.0,110.25,7.0,5,0.1,5
15.23,0.66,759.5,318.5,220.5,3.5,4,0.4,1
14.42,0.69,735.0,294.0,220.5,3.5,4,0.4,1
28.64,0.82,612.5,318.5,147.0,7.0,4,0.4,4
12.63,0.62,808.5,367.5,220.5,3.5,3,0.1,3
14.44,0.74,686.0,245.0,220.5,3.5,5,0.4,4
16.62,0.64,784.0,343.0,220.5,3.5,5,0.25,4
31.66,0.86,588.0,294.0,147.0,7.0,3,0.4,4
12.25,0.71,710.5,269.5,220.5,3.5,4,0.25,5
26.37,0.86,588.0,294.0,147.0,7.0,4,0.1,1
16.56,0.64,784.0,343.0,220.5,3.5,4,0.25,4
14.51,0.69,735.0,294.0,220.5,3.5,2,0.4,1
24.37,0.82,612.5,318.5,147.0,7.0,2,0.1,5
23.93,0.76,661.5,416.5,122.5,7.0,3,0.0,0
12.5,0.74,686.0,245.0,220.5,3.5,3,0.25,1
12.43,0.74,686.0,245.0,220.5,3.5,5,0.25,4
35.78,0.79,637.0,343.0,147.0,7.0,2,0.1,3
11.38,0.66,759.5,318.5,220.5,3.5,2,0.1,5
12.73,0.62,808.5,367.5,220.5,3.5,5,0.1,3
28.56,0.98,514.5,294.0,110.25,7.0,3,0.25,3
12.28,0.71,710.5,269.5,220.5,3.5,3,0.25,3
29.39,0.86,588.0,294.0,147.0,7.0,5,0.25,5
31.66,0.9,563.5,318.5,122.5,7.0,5,0.25,2
36.96,0.76,661.5,416.5,122.5,7.0,2,0.25,1
15.18,0.66,759.5,318.5,220.5,3.5,3,0.4,3
11.32,0.69,735.0,294.0,220.5,3.5,4,0.1,2
14.9,0.66,759.5,318.5,220.5,3.5,5,0.4,3
24.25,0.98,514.5,294.0,110.25,7.0,5,0.1,2
13.05,0.66,759.5,318.5,220.5,3.5,2,0.25,2
11.69,0.66,759.5,318.5,220.5,3.5,5,0.1,1
12.18,0.74,686.0,245.0,220.5,3.5,4,0.25,4
17.52,0.64,784.0,343.0,220.5,3.5,4,0.25,1
33.09,0.76,661.5,416.5,122.5,7.0,4,0.1,4
12.67,0.69,735.0,294.0,220.5,3.5,4,0.25,4
10.46,0.74,686.0,245.0,220.5,3.5,3,0.1,2
15.09,0.66,759.5,318.5,220.5,3.5,4,0.4,2
24.77,0.76,661.5,416.5,122.5,7.0,2,0.0,0
14.6,0.71,710.5,269.5,220.5,3.5,2,0.4,4
32.21,0.76,661.5,416.5,122.5,7.0,5,0.1,1
26.33,0.86,588.0,294.0,147.0,7.0,4,0.1,2
10.67,0.71,710.5,269.5,220.5,3.5,4,0.1,5
28.62,0.98,514.5,294.0,110.25,7.0,5,0.25,4
28.83,0.9,563.5,318.5,122.5,7.0,4,0.1,2
